id,event_size,cost_constraint,effort_constraint,time_constraint,alpha,perturbation_level_cost,perturbation_level_effort,perturbation_level_time
504,medium,270,6,7,0.5,pos,pos,high_neg
505,medium,270,6,7,0.5,pos,pos,catastrofic
506,medium,270,6,7,0.5,pos,no,pos
507,medium,270,6,7,0.5,pos,no,no
508,medium,270,6,7,0.5,pos,no,low_neg
509,medium,270,6,7,0.5,pos,no,high_neg
510,medium,270,6,7,0.5,pos,no,catastrofic
511,medium,270,6,7,0.5,pos,low_neg,pos
512,medium,270,6,7,0.5,pos,low_neg,no
513,medium,270,6,7,0.5,pos,low_neg,low_neg
514,medium,270,6,7,0.5,pos,low_neg,high_neg
515,medium,270,6,7,0.5,pos,low_neg,catastrofic
516,medium,270,6,7,0.5,pos,high_neg,pos
517,medium,270,6,7,0.5,pos,high_neg,no
518,medium,270,6,7,0.5,pos,high_neg,low_neg
519,medium,270,6,7,0.5,pos,high_neg,high_neg
520,medium,270,6,7,0.5,pos,high_neg,catastrofic
521,medium,270,6,7,0.5,pos,catastrofic,pos
522,medium,270,6,7,0.5,pos,catastrofic,no
523,medium,270,6,7,0.5,pos,catastrofic,low_neg
524,medium,270,6,7,0.5,pos,catastrofic,high_neg
525,medium,270,6,7,0.5,pos,catastrofic,catastrofic
526,medium,270,6,7,0.5,no,pos,pos
527,medium,270,6,7,0.5,no,pos,no
528,medium,270,6,7,0.5,no,pos,low_neg
529,medium,270,6,7,0.5,no,pos,high_neg
530,medium,270,6,7,0.5,no,pos,catastrofic
531,medium,270,6,7,0.5,no,no,pos
532,medium,270,6,7,0.5,no,no,no
533,medium,270,6,7,0.5,no,no,low_neg
534,medium,270,6,7,0.5,no,no,high_neg
535,medium,270,6,7,0.5,no,no,catastrofic
536,medium,270,6,7,0.5,no,low_neg,pos
537,medium,270,6,7,0.5,no,low_neg,no
538,medium,270,6,7,0.5,no,low_neg,low_neg
539,medium,270,6,7,0.5,no,low_neg,high_neg
540,medium,270,6,7,0.5,no,low_neg,catastrofic
541,medium,270,6,7,0.5,no,high_neg,pos
542,medium,270,6,7,0.5,no,high_neg,no
543,medium,270,6,7,0.5,no,high_neg,low_neg
544,medium,270,6,7,0.5,no,high_neg,high_neg
545,medium,270,6,7,0.5,no,high_neg,catastrofic
546,medium,270,6,7,0.5,no,catastrofic,pos
547,medium,270,6,7,0.5,no,catastrofic,no
548,medium,270,6,7,0.5,no,catastrofic,low_neg
549,medium,270,6,7,0.5,no,catastrofic,high_neg
550,medium,270,6,7,0.5,no,catastrofic,catastrofic
551,medium,270,6,7,0.5,low_neg,pos,pos
552,medium,270,6,7,0.5,low_neg,pos,no
553,medium,270,6,7,0.5,low_neg,pos,low_neg
554,medium,270,6,7,0.5,low_neg,pos,high_neg
555,medium,270,6,7,0.5,low_neg,pos,catastrofic
556,medium,270,6,7,0.5,low_neg,no,pos
557,medium,270,6,7,0.5,low_neg,no,no
558,medium,270,6,7,0.5,low_neg,no,low_neg
559,medium,270,6,7,0.5,low_neg,no,high_neg
560,medium,270,6,7,0.5,low_neg,no,catastrofic
561,medium,270,6,7,0.5,low_neg,low_neg,pos
562,medium,270,6,7,0.5,low_neg,low_neg,no
563,medium,270,6,7,0.5,low_neg,low_neg,low_neg
564,medium,270,6,7,0.5,low_neg,low_neg,high_neg
565,medium,270,6,7,0.5,low_neg,low_neg,catastrofic
566,medium,270,6,7,0.5,low_neg,high_neg,pos
567,medium,270,6,7,0.5,low_neg,high_neg,no
568,medium,270,6,7,0.5,low_neg,high_neg,low_neg
569,medium,270,6,7,0.5,low_neg,high_neg,high_neg
570,medium,270,6,7,0.5,low_neg,high_neg,catastrofic
571,medium,270,6,7,0.5,low_neg,catastrofic,pos
572,medium,270,6,7,0.5,low_neg,catastrofic,no
573,medium,270,6,7,0.5,low_neg,catastrofic,low_neg
574,medium,270,6,7,0.5,low_neg,catastrofic,high_neg
575,medium,270,6,7,0.5,low_neg,catastrofic,catastrofic
576,medium,270,6,7,0.5,high_neg,pos,pos
577,medium,270,6,7,0.5,high_neg,pos,no
578,medium,270,6,7,0.5,high_neg,pos,low_neg
579,medium,270,6,7,0.5,high_neg,pos,high_neg
580,medium,270,6,7,0.5,high_neg,pos,catastrofic
581,medium,270,6,7,0.5,high_neg,no,pos
582,medium,270,6,7,0.5,high_neg,no,no
583,medium,270,6,7,0.5,high_neg,no,low_neg
584,medium,270,6,7,0.5,high_neg,no,high_neg
585,medium,270,6,7,0.5,high_neg,no,catastrofic
586,medium,270,6,7,0.5,high_neg,low_neg,pos
587,medium,270,6,7,0.5,high_neg,low_neg,no
588,medium,270,6,7,0.5,high_neg,low_neg,low_neg
589,medium,270,6,7,0.5,high_neg,low_neg,high_neg
590,medium,270,6,7,0.5,high_neg,low_neg,catastrofic
591,medium,270,6,7,0.5,high_neg,high_neg,pos
592,medium,270,6,7,0.5,high_neg,high_neg,no
593,medium,270,6,7,0.5,high_neg,high_neg,low_neg
594,medium,270,6,7,0.5,high_neg,high_neg,high_neg
595,medium,270,6,7,0.5,high_neg,high_neg,catastrofic
596,medium,270,6,7,0.5,high_neg,catastrofic,pos
597,medium,270,6,7,0.5,high_neg,catastrofic,no
598,medium,270,6,7,0.5,high_neg,catastrofic,low_neg
599,medium,270,6,7,0.5,high_neg,catastrofic,high_neg
600,medium,270,6,7,0.5,high_neg,catastrofic,catastrofic
601,medium,270,6,7,0.5,catastrofic,pos,pos
602,medium,270,6,7,0.5,catastrofic,pos,no
603,medium,270,6,7,0.5,catastrofic,pos,low_neg
604,medium,270,6,7,0.5,catastrofic,pos,high_neg
605,medium,270,6,7,0.5,catastrofic,pos,catastrofic
606,medium,270,6,7,0.5,catastrofic,no,pos
607,medium,270,6,7,0.5,catastrofic,no,no
608,medium,270,6,7,0.5,catastrofic,no,low_neg
609,medium,270,6,7,0.5,catastrofic,no,high_neg
610,medium,270,6,7,0.5,catastrofic,no,catastrofic
611,medium,270,6,7,0.5,catastrofic,low_neg,pos
612,medium,270,6,7,0.5,catastrofic,low_neg,no
613,medium,270,6,7,0.5,catastrofic,low_neg,low_neg
614,medium,270,6,7,0.5,catastrofic,low_neg,high_neg
615,medium,270,6,7,0.5,catastrofic,low_neg,catastrofic
616,medium,270,6,7,0.5,catastrofic,high_neg,pos
617,medium,270,6,7,0.5,catastrofic,high_neg,no
618,medium,270,6,7,0.5,catastrofic,high_neg,low_neg
619,medium,270,6,7,0.5,catastrofic,high_neg,high_neg
620,medium,270,6,7,0.5,catastrofic,high_neg,catastrofic
621,medium,270,6,7,0.5,catastrofic,catastrofic,pos
622,medium,270,6,7,0.5,catastrofic,catastrofic,no
623,medium,270,6,7,0.5,catastrofic,catastrofic,low_neg
624,medium,270,6,7,0.5,catastrofic,catastrofic,high_neg
625,medium,270,6,7,0.5,catastrofic,catastrofic,catastrofic
626,medium,270,6,7,0.7,pos,pos,pos
627,medium,270,6,7,0.7,pos,pos,no
628,medium,270,6,7,0.7,pos,pos,low_neg
629,medium,270,6,7,0.7,pos,pos,high_neg
630,medium,270,6,7,0.7,pos,pos,catastrofic
631,medium,270,6,7,0.7,pos,no,pos
632,medium,270,6,7,0.7,pos,no,no
633,medium,270,6,7,0.7,pos,no,low_neg
634,medium,270,6,7,0.7,pos,no,high_neg
635,medium,270,6,7,0.7,pos,no,catastrofic
636,medium,270,6,7,0.7,pos,low_neg,pos
637,medium,270,6,7,0.7,pos,low_neg,no
638,medium,270,6,7,0.7,pos,low_neg,low_neg
639,medium,270,6,7,0.7,pos,low_neg,high_neg
640,medium,270,6,7,0.7,pos,low_neg,catastrofic
641,medium,270,6,7,0.7,pos,high_neg,pos
642,medium,270,6,7,0.7,pos,high_neg,no
643,medium,270,6,7,0.7,pos,high_neg,low_neg
644,medium,270,6,7,0.7,pos,high_neg,high_neg
645,medium,270,6,7,0.7,pos,high_neg,catastrofic
646,medium,270,6,7,0.7,pos,catastrofic,pos
647,medium,270,6,7,0.7,pos,catastrofic,no
648,medium,270,6,7,0.7,pos,catastrofic,low_neg
649,medium,270,6,7,0.7,pos,catastrofic,high_neg
650,medium,270,6,7,0.7,pos,catastrofic,catastrofic
651,medium,270,6,7,0.7,no,pos,pos
652,medium,270,6,7,0.7,no,pos,no
653,medium,270,6,7,0.7,no,pos,low_neg
654,medium,270,6,7,0.7,no,pos,high_neg
655,medium,270,6,7,0.7,no,pos,catastrofic
656,medium,270,6,7,0.7,no,no,pos
657,medium,270,6,7,0.7,no,no,no
658,medium,270,6,7,0.7,no,no,low_neg
659,medium,270,6,7,0.7,no,no,high_neg
660,medium,270,6,7,0.7,no,no,catastrofic
661,medium,270,6,7,0.7,no,low_neg,pos
662,medium,270,6,7,0.7,no,low_neg,no
663,medium,270,6,7,0.7,no,low_neg,low_neg
664,medium,270,6,7,0.7,no,low_neg,high_neg
665,medium,270,6,7,0.7,no,low_neg,catastrofic
666,medium,270,6,7,0.7,no,high_neg,pos
667,medium,270,6,7,0.7,no,high_neg,no
668,medium,270,6,7,0.7,no,high_neg,low_neg
669,medium,270,6,7,0.7,no,high_neg,high_neg
670,medium,270,6,7,0.7,no,high_neg,catastrofic
671,medium,270,6,7,0.7,no,catastrofic,pos
672,medium,270,6,7,0.7,no,catastrofic,no
673,medium,270,6,7,0.7,no,catastrofic,low_neg
674,medium,270,6,7,0.7,no,catastrofic,high_neg
675,medium,270,6,7,0.7,no,catastrofic,catastrofic
676,medium,270,6,7,0.7,low_neg,pos,pos
677,medium,270,6,7,0.7,low_neg,pos,no
678,medium,270,6,7,0.7,low_neg,pos,low_neg
679,medium,270,6,7,0.7,low_neg,pos,high_neg
680,medium,270,6,7,0.7,low_neg,pos,catastrofic
681,medium,270,6,7,0.7,low_neg,no,pos
682,medium,270,6,7,0.7,low_neg,no,no
683,medium,270,6,7,0.7,low_neg,no,low_neg
684,medium,270,6,7,0.7,low_neg,no,high_neg
685,medium,270,6,7,0.7,low_neg,no,catastrofic
686,medium,270,6,7,0.7,low_neg,low_neg,pos
687,medium,270,6,7,0.7,low_neg,low_neg,no
688,medium,270,6,7,0.7,low_neg,low_neg,low_neg
689,medium,270,6,7,0.7,low_neg,low_neg,high_neg
690,medium,270,6,7,0.7,low_neg,low_neg,catastrofic
691,medium,270,6,7,0.7,low_neg,high_neg,pos
692,medium,270,6,7,0.7,low_neg,high_neg,no
693,medium,270,6,7,0.7,low_neg,high_neg,low_neg
694,medium,270,6,7,0.7,low_neg,high_neg,high_neg
695,medium,270,6,7,0.7,low_neg,high_neg,catastrofic
696,medium,270,6,7,0.7,low_neg,catastrofic,pos
697,medium,270,6,7,0.7,low_neg,catastrofic,no
698,medium,270,6,7,0.7,low_neg,catastrofic,low_neg
699,medium,270,6,7,0.7,low_neg,catastrofic,high_neg
700,medium,270,6,7,0.7,low_neg,catastrofic,catastrofic
701,medium,270,6,7,0.7,high_neg,pos,pos
702,medium,270,6,7,0.7,high_neg,pos,no
703,medium,270,6,7,0.7,high_neg,pos,low_neg
704,medium,270,6,7,0.7,high_neg,pos,high_neg
705,medium,270,6,7,0.7,high_neg,pos,catastrofic
706,medium,270,6,7,0.7,high_neg,no,pos
707,medium,270,6,7,0.7,high_neg,no,no
708,medium,270,6,7,0.7,high_neg,no,low_neg
709,medium,270,6,7,0.7,high_neg,no,high_neg
710,medium,270,6,7,0.7,high_neg,no,catastrofic
711,medium,270,6,7,0.7,high_neg,low_neg,pos
712,medium,270,6,7,0.7,high_neg,low_neg,no
713,medium,270,6,7,0.7,high_neg,low_neg,low_neg
714,medium,270,6,7,0.7,high_neg,low_neg,high_neg
715,medium,270,6,7,0.7,high_neg,low_neg,catastrofic
716,medium,270,6,7,0.7,high_neg,high_neg,pos
717,medium,270,6,7,0.7,high_neg,high_neg,no
718,medium,270,6,7,0.7,high_neg,high_neg,low_neg
719,medium,270,6,7,0.7,high_neg,high_neg,high_neg
720,medium,270,6,7,0.7,high_neg,high_neg,catastrofic
721,medium,270,6,7,0.7,high_neg,catastrofic,pos
722,medium,270,6,7,0.7,high_neg,catastrofic,no
723,medium,270,6,7,0.7,high_neg,catastrofic,low_neg
724,medium,270,6,7,0.7,high_neg,catastrofic,high_neg
725,medium,270,6,7,0.7,high_neg,catastrofic,catastrofic
726,medium,270,6,7,0.7,catastrofic,pos,pos
727,medium,270,6,7,0.7,catastrofic,pos,no
728,medium,270,6,7,0.7,catastrofic,pos,low_neg
729,medium,270,6,7,0.7,catastrofic,pos,high_neg
730,medium,270,6,7,0.7,catastrofic,pos,catastrofic
731,medium,270,6,7,0.7,catastrofic,no,pos
732,medium,270,6,7,0.7,catastrofic,no,no
733,medium,270,6,7,0.7,catastrofic,no,low_neg
734,medium,270,6,7,0.7,catastrofic,no,high_neg
735,medium,270,6,7,0.7,catastrofic,no,catastrofic
736,medium,270,6,7,0.7,catastrofic,low_neg,pos
737,medium,270,6,7,0.7,catastrofic,low_neg,no
738,medium,270,6,7,0.7,catastrofic,low_neg,low_neg
739,medium,270,6,7,0.7,catastrofic,low_neg,high_neg
740,medium,270,6,7,0.7,catastrofic,low_neg,catastrofic
741,medium,270,6,7,0.7,catastrofic,high_neg,pos
742,medium,270,6,7,0.7,catastrofic,high_neg,no
743,medium,270,6,7,0.7,catastrofic,high_neg,low_neg
744,medium,270,6,7,0.7,catastrofic,high_neg,high_neg
745,medium,270,6,7,0.7,catastrofic,high_neg,catastrofic
746,medium,270,6,7,0.7,catastrofic,catastrofic,pos
747,medium,270,6,7,0.7,catastrofic,catastrofic,no
748,medium,270,6,7,0.7,catastrofic,catastrofic,low_neg
749,medium,270,6,7,0.7,catastrofic,catastrofic,high_neg
750,medium,270,6,7,0.7,catastrofic,catastrofic,catastrofic
751,medium,270,4,9,0.3,pos,pos,pos
752,medium,270,4,9,0.3,pos,pos,no
753,medium,270,4,9,0.3,pos,pos,low_neg
754,medium,270,4,9,0.3,pos,pos,high_neg
755,medium,270,4,9,0.3,pos,pos,catastrofic
756,medium,270,4,9,0.3,pos,no,pos
757,medium,270,4,9,0.3,pos,no,no
758,medium,270,4,9,0.3,pos,no,low_neg
759,medium,270,4,9,0.3,pos,no,high_neg
760,medium,270,4,9,0.3,pos,no,catastrofic
761,medium,270,4,9,0.3,pos,low_neg,pos
762,medium,270,4,9,0.3,pos,low_neg,no
763,medium,270,4,9,0.3,pos,low_neg,low_neg
764,medium,270,4,9,0.3,pos,low_neg,high_neg
765,medium,270,4,9,0.3,pos,low_neg,catastrofic
766,medium,270,4,9,0.3,pos,high_neg,pos
767,medium,270,4,9,0.3,pos,high_neg,no
768,medium,270,4,9,0.3,pos,high_neg,low_neg
769,medium,270,4,9,0.3,pos,high_neg,high_neg
770,medium,270,4,9,0.3,pos,high_neg,catastrofic
771,medium,270,4,9,0.3,pos,catastrofic,pos
772,medium,270,4,9,0.3,pos,catastrofic,no
773,medium,270,4,9,0.3,pos,catastrofic,low_neg
774,medium,270,4,9,0.3,pos,catastrofic,high_neg
775,medium,270,4,9,0.3,pos,catastrofic,catastrofic
776,medium,270,4,9,0.3,no,pos,pos
777,medium,270,4,9,0.3,no,pos,no
778,medium,270,4,9,0.3,no,pos,low_neg
779,medium,270,4,9,0.3,no,pos,high_neg
780,medium,270,4,9,0.3,no,pos,catastrofic
781,medium,270,4,9,0.3,no,no,pos
782,medium,270,4,9,0.3,no,no,no
783,medium,270,4,9,0.3,no,no,low_neg
784,medium,270,4,9,0.3,no,no,high_neg
785,medium,270,4,9,0.3,no,no,catastrofic
786,medium,270,4,9,0.3,no,low_neg,pos
787,medium,270,4,9,0.3,no,low_neg,no
788,medium,270,4,9,0.3,no,low_neg,low_neg
789,medium,270,4,9,0.3,no,low_neg,high_neg
790,medium,270,4,9,0.3,no,low_neg,catastrofic
791,medium,270,4,9,0.3,no,high_neg,pos
792,medium,270,4,9,0.3,no,high_neg,no
793,medium,270,4,9,0.3,no,high_neg,low_neg
794,medium,270,4,9,0.3,no,high_neg,high_neg
795,medium,270,4,9,0.3,no,high_neg,catastrofic
796,medium,270,4,9,0.3,no,catastrofic,pos
797,medium,270,4,9,0.3,no,catastrofic,no
798,medium,270,4,9,0.3,no,catastrofic,low_neg
799,medium,270,4,9,0.3,no,catastrofic,high_neg
800,medium,270,4,9,0.3,no,catastrofic,catastrofic
801,medium,270,4,9,0.3,low_neg,pos,pos
802,medium,270,4,9,0.3,low_neg,pos,no
803,medium,270,4,9,0.3,low_neg,pos,low_neg
804,medium,270,4,9,0.3,low_neg,pos,high_neg
805,medium,270,4,9,0.3,low_neg,pos,catastrofic
806,medium,270,4,9,0.3,low_neg,no,pos
807,medium,270,4,9,0.3,low_neg,no,no
808,medium,270,4,9,0.3,low_neg,no,low_neg
809,medium,270,4,9,0.3,low_neg,no,high_neg
810,medium,270,4,9,0.3,low_neg,no,catastrofic
811,medium,270,4,9,0.3,low_neg,low_neg,pos
812,medium,270,4,9,0.3,low_neg,low_neg,no
813,medium,270,4,9,0.3,low_neg,low_neg,low_neg
814,medium,270,4,9,0.3,low_neg,low_neg,high_neg
815,medium,270,4,9,0.3,low_neg,low_neg,catastrofic
816,medium,270,4,9,0.3,low_neg,high_neg,pos
817,medium,270,4,9,0.3,low_neg,high_neg,no
818,medium,270,4,9,0.3,low_neg,high_neg,low_neg
819,medium,270,4,9,0.3,low_neg,high_neg,high_neg
820,medium,270,4,9,0.3,low_neg,high_neg,catastrofic
821,medium,270,4,9,0.3,low_neg,catastrofic,pos
822,medium,270,4,9,0.3,low_neg,catastrofic,no
823,medium,270,4,9,0.3,low_neg,catastrofic,low_neg
824,medium,270,4,9,0.3,low_neg,catastrofic,high_neg
825,medium,270,4,9,0.3,low_neg,catastrofic,catastrofic
826,medium,270,4,9,0.3,high_neg,pos,pos
827,medium,270,4,9,0.3,high_neg,pos,no
828,medium,270,4,9,0.3,high_neg,pos,low_neg
829,medium,270,4,9,0.3,high_neg,pos,high_neg
830,medium,270,4,9,0.3,high_neg,pos,catastrofic
831,medium,270,4,9,0.3,high_neg,no,pos
832,medium,270,4,9,0.3,high_neg,no,no
833,medium,270,4,9,0.3,high_neg,no,low_neg
834,medium,270,4,9,0.3,high_neg,no,high_neg
835,medium,270,4,9,0.3,high_neg,no,catastrofic
836,medium,270,4,9,0.3,high_neg,low_neg,pos
837,medium,270,4,9,0.3,high_neg,low_neg,no
838,medium,270,4,9,0.3,high_neg,low_neg,low_neg
839,medium,270,4,9,0.3,high_neg,low_neg,high_neg
840,medium,270,4,9,0.3,high_neg,low_neg,catastrofic
841,medium,270,4,9,0.3,high_neg,high_neg,pos
842,medium,270,4,9,0.3,high_neg,high_neg,no
843,medium,270,4,9,0.3,high_neg,high_neg,low_neg
844,medium,270,4,9,0.3,high_neg,high_neg,high_neg
845,medium,270,4,9,0.3,high_neg,high_neg,catastrofic
846,medium,270,4,9,0.3,high_neg,catastrofic,pos
847,medium,270,4,9,0.3,high_neg,catastrofic,no
848,medium,270,4,9,0.3,high_neg,catastrofic,low_neg
849,medium,270,4,9,0.3,high_neg,catastrofic,high_neg
850,medium,270,4,9,0.3,high_neg,catastrofic,catastrofic
851,medium,270,4,9,0.3,catastrofic,pos,pos
852,medium,270,4,9,0.3,catastrofic,pos,no
853,medium,270,4,9,0.3,catastrofic,pos,low_neg
854,medium,270,4,9,0.3,catastrofic,pos,high_neg
855,medium,270,4,9,0.3,catastrofic,pos,catastrofic
856,medium,270,4,9,0.3,catastrofic,no,pos
857,medium,270,4,9,0.3,catastrofic,no,no
858,medium,270,4,9,0.3,catastrofic,no,low_neg
859,medium,270,4,9,0.3,catastrofic,no,high_neg
860,medium,270,4,9,0.3,catastrofic,no,catastrofic
861,medium,270,4,9,0.3,catastrofic,low_neg,pos
862,medium,270,4,9,0.3,catastrofic,low_neg,no
863,medium,270,4,9,0.3,catastrofic,low_neg,low_neg
864,medium,270,4,9,0.3,catastrofic,low_neg,high_neg
865,medium,270,4,9,0.3,catastrofic,low_neg,catastrofic
866,medium,270,4,9,0.3,catastrofic,high_neg,pos
867,medium,270,4,9,0.3,catastrofic,high_neg,no
868,medium,270,4,9,0.3,catastrofic,high_neg,low_neg
869,medium,270,4,9,0.3,catastrofic,high_neg,high_neg
870,medium,270,4,9,0.3,catastrofic,high_neg,catastrofic
871,medium,270,4,9,0.3,catastrofic,catastrofic,pos
872,medium,270,4,9,0.3,catastrofic,catastrofic,no
873,medium,270,4,9,0.3,catastrofic,catastrofic,low_neg
874,medium,270,4,9,0.3,catastrofic,catastrofic,high_neg
875,medium,270,4,9,0.3,catastrofic,catastrofic,catastrofic
876,medium,270,4,9,0.5,pos,pos,pos
877,medium,270,4,9,0.5,pos,pos,no
878,medium,270,4,9,0.5,pos,pos,low_neg
879,medium,270,4,9,0.5,pos,pos,high_neg
880,medium,270,4,9,0.5,pos,pos,catastrofic
881,medium,270,4,9,0.5,pos,no,pos
882,medium,270,4,9,0.5,pos,no,no
883,medium,270,4,9,0.5,pos,no,low_neg
884,medium,270,4,9,0.5,pos,no,high_neg
885,medium,270,4,9,0.5,pos,no,catastrofic
886,medium,270,4,9,0.5,pos,low_neg,pos
887,medium,270,4,9,0.5,pos,low_neg,no
888,medium,270,4,9,0.5,pos,low_neg,low_neg
889,medium,270,4,9,0.5,pos,low_neg,high_neg
890,medium,270,4,9,0.5,pos,low_neg,catastrofic
891,medium,270,4,9,0.5,pos,high_neg,pos
892,medium,270,4,9,0.5,pos,high_neg,no
893,medium,270,4,9,0.5,pos,high_neg,low_neg
894,medium,270,4,9,0.5,pos,high_neg,high_neg
895,medium,270,4,9,0.5,pos,high_neg,catastrofic
896,medium,270,4,9,0.5,pos,catastrofic,pos
897,medium,270,4,9,0.5,pos,catastrofic,no
898,medium,270,4,9,0.5,pos,catastrofic,low_neg
899,medium,270,4,9,0.5,pos,catastrofic,high_neg
900,medium,270,4,9,0.5,pos,catastrofic,catastrofic
901,medium,270,4,9,0.5,no,pos,pos
902,medium,270,4,9,0.5,no,pos,no
903,medium,270,4,9,0.5,no,pos,low_neg
904,medium,270,4,9,0.5,no,pos,high_neg
905,medium,270,4,9,0.5,no,pos,catastrofic
906,medium,270,4,9,0.5,no,no,pos
907,medium,270,4,9,0.5,no,no,no
908,medium,270,4,9,0.5,no,no,low_neg
909,medium,270,4,9,0.5,no,no,high_neg
910,medium,270,4,9,0.5,no,no,catastrofic
911,medium,270,4,9,0.5,no,low_neg,pos
912,medium,270,4,9,0.5,no,low_neg,no
913,medium,270,4,9,0.5,no,low_neg,low_neg
914,medium,270,4,9,0.5,no,low_neg,high_neg
915,medium,270,4,9,0.5,no,low_neg,catastrofic
916,medium,270,4,9,0.5,no,high_neg,pos
917,medium,270,4,9,0.5,no,high_neg,no
918,medium,270,4,9,0.5,no,high_neg,low_neg
919,medium,270,4,9,0.5,no,high_neg,high_neg
920,medium,270,4,9,0.5,no,high_neg,catastrofic
921,medium,270,4,9,0.5,no,catastrofic,pos
922,medium,270,4,9,0.5,no,catastrofic,no
923,medium,270,4,9,0.5,no,catastrofic,low_neg
924,medium,270,4,9,0.5,no,catastrofic,high_neg
925,medium,270,4,9,0.5,no,catastrofic,catastrofic
926,medium,270,4,9,0.5,low_neg,pos,pos
927,medium,270,4,9,0.5,low_neg,pos,no
928,medium,270,4,9,0.5,low_neg,pos,low_neg
929,medium,270,4,9,0.5,low_neg,pos,high_neg
930,medium,270,4,9,0.5,low_neg,pos,catastrofic
931,medium,270,4,9,0.5,low_neg,no,pos
932,medium,270,4,9,0.5,low_neg,no,no
933,medium,270,4,9,0.5,low_neg,no,low_neg
934,medium,270,4,9,0.5,low_neg,no,high_neg
935,medium,270,4,9,0.5,low_neg,no,catastrofic
936,medium,270,4,9,0.5,low_neg,low_neg,pos
937,medium,270,4,9,0.5,low_neg,low_neg,no
938,medium,270,4,9,0.5,low_neg,low_neg,low_neg
939,medium,270,4,9,0.5,low_neg,low_neg,high_neg
940,medium,270,4,9,0.5,low_neg,low_neg,catastrofic
941,medium,270,4,9,0.5,low_neg,high_neg,pos
942,medium,270,4,9,0.5,low_neg,high_neg,no
943,medium,270,4,9,0.5,low_neg,high_neg,low_neg
944,medium,270,4,9,0.5,low_neg,high_neg,high_neg
945,medium,270,4,9,0.5,low_neg,high_neg,catastrofic
946,medium,270,4,9,0.5,low_neg,catastrofic,pos
947,medium,270,4,9,0.5,low_neg,catastrofic,no
948,medium,270,4,9,0.5,low_neg,catastrofic,low_neg
949,medium,270,4,9,0.5,low_neg,catastrofic,high_neg
950,medium,270,4,9,0.5,low_neg,catastrofic,catastrofic
951,medium,270,4,9,0.5,high_neg,pos,pos
952,medium,270,4,9,0.5,high_neg,pos,no
953,medium,270,4,9,0.5,high_neg,pos,low_neg
954,medium,270,4,9,0.5,high_neg,pos,high_neg
955,medium,270,4,9,0.5,high_neg,pos,catastrofic
956,medium,270,4,9,0.5,high_neg,no,pos
957,medium,270,4,9,0.5,high_neg,no,no
958,medium,270,4,9,0.5,high_neg,no,low_neg
959,medium,270,4,9,0.5,high_neg,no,high_neg
960,medium,270,4,9,0.5,high_neg,no,catastrofic
961,medium,270,4,9,0.5,high_neg,low_neg,pos
962,medium,270,4,9,0.5,high_neg,low_neg,no
963,medium,270,4,9,0.5,high_neg,low_neg,low_neg
964,medium,270,4,9,0.5,high_neg,low_neg,high_neg
965,medium,270,4,9,0.5,high_neg,low_neg,catastrofic
966,medium,270,4,9,0.5,high_neg,high_neg,pos
967,medium,270,4,9,0.5,high_neg,high_neg,no
968,medium,270,4,9,0.5,high_neg,high_neg,low_neg
969,medium,270,4,9,0.5,high_neg,high_neg,high_neg
970,medium,270,4,9,0.5,high_neg,high_neg,catastrofic
971,medium,270,4,9,0.5,high_neg,catastrofic,pos
972,medium,270,4,9,0.5,high_neg,catastrofic,no
973,medium,270,4,9,0.5,high_neg,catastrofic,low_neg
974,medium,270,4,9,0.5,high_neg,catastrofic,high_neg
975,medium,270,4,9,0.5,high_neg,catastrofic,catastrofic
976,medium,270,4,9,0.5,catastrofic,pos,pos
977,medium,270,4,9,0.5,catastrofic,pos,no
978,medium,270,4,9,0.5,catastrofic,pos,low_neg
979,medium,270,4,9,0.5,catastrofic,pos,high_neg
980,medium,270,4,9,0.5,catastrofic,pos,catastrofic
981,medium,270,4,9,0.5,catastrofic,no,pos
982,medium,270,4,9,0.5,catastrofic,no,no
983,medium,270,4,9,0.5,catastrofic,no,low_neg
984,medium,270,4,9,0.5,catastrofic,no,high_neg
985,medium,270,4,9,0.5,catastrofic,no,catastrofic
986,medium,270,4,9,0.5,catastrofic,low_neg,pos
987,medium,270,4,9,0.5,catastrofic,low_neg,no
988,medium,270,4,9,0.5,catastrofic,low_neg,low_neg
989,medium,270,4,9,0.5,catastrofic,low_neg,high_neg
